,Date,Beta0,Beta1,Beta2,Tau,Curve
195,2001-04-01,0.05980171609739822,-0.01885002709012042,-0.031305761544116004,1.0,"NelsonSiegelCurve(beta0=0.05980171609739822, beta1=-0.01885002709012042, beta2=-0.031305761544116004, tau=1.0)"
196,2001-05-01,0.06050399402277415,-0.024142530685277296,-0.0302565726852315,1.0,"NelsonSiegelCurve(beta0=0.06050399402277415, beta1=-0.024142530685277296, beta2=-0.0302565726852315, tau=1.0)"
197,2001-06-01,0.06006820101982616,-0.023645987823112294,-0.027632482038790013,1.0,"NelsonSiegelCurve(beta0=0.06006820101982616, beta1=-0.023645987823112294, beta2=-0.027632482038790013, tau=1.0)"
198,2001-07-01,0.057571577156510394,-0.020462096953505753,-0.036478988260272516,1.0630693025244655,"NelsonSiegelCurve(beta0=0.057571577156510394, beta1=-0.020462096953505753, beta2=-0.036478988260272516, tau=1.0630693025244655)"
199,2001-08-01,0.05646231495877693,-0.022160334718015512,-0.03123536143986585,1.2195774596476574,"NelsonSiegelCurve(beta0=0.05646231495877693, beta1=-0.022160334718015512, beta2=-0.03123536143986585, tau=1.2195774596476574)"
200,2001-09-01,0.058021500626486124,-0.034500187748797415,-0.03806516141874249,1.4263286457817321,"NelsonSiegelCurve(beta0=0.058021500626486124, beta1=-0.034500187748797415, beta2=-0.03806516141874249, tau=1.4263286457817321)"
201,2001-10-01,0.05279450544765913,-0.03080556917622297,-0.048221719584389575,1.0939372975235555,"NelsonSiegelCurve(beta0=0.05279450544765913, beta1=-0.03080556917622297, beta2=-0.048221719584389575, tau=1.0939372975235555)"
202,2001-11-01,0.05707750386260737,-0.038911134235159975,-0.04351140365182306,1.0,"NelsonSiegelCurve(beta0=0.05707750386260737, beta1=-0.038911134235159975, beta2=-0.04351140365182306, tau=1.0)"
203,2001-12-01,0.05906276568866885,-0.04264799817256526,-0.03915027750344209,0.9390231666667432,"NelsonSiegelCurve(beta0=0.05906276568866885, beta1=-0.04264799817256526, beta2=-0.03915027750344209, tau=0.9390231666667432)"
204,2002-01-01,0.058532714409522346,-0.042623416267560194,-0.030683564111551077,1.0,"NelsonSiegelCurve(beta0=0.058532714409522346, beta1=-0.042623416267560194, beta2=-0.030683564111551077, tau=1.0)"
205,2002-02-01,0.05813494749811044,-0.04124291845311461,-0.035104807094777465,1.0,"NelsonSiegelCurve(beta0=0.05813494749811044, beta1=-0.04124291845311461, beta2=-0.035104807094777465, tau=1.0)"
206,2002-03-01,0.06202450961798493,-0.04683629133316061,-0.01805391990614555,1.0,"NelsonSiegelCurve(beta0=0.06202450961798493, beta1=-0.04683629133316061, beta2=-0.01805391990614555, tau=1.0)"
207,2002-04-01,0.05994035503609644,-0.04359712216389015,-0.031740544809009875,1.0,"NelsonSiegelCurve(beta0=0.05994035503609644, beta1=-0.04359712216389015, beta2=-0.031740544809009875, tau=1.0)"
208,2002-05-01,0.059964305245049525,-0.043780165757241835,-0.03157746515639602,1.0527395792184902,"NelsonSiegelCurve(beta0=0.059964305245049525, beta1=-0.043780165757241835, beta2=-0.03157746515639602, tau=1.0527395792184902)"
209,2002-06-01,0.06010008050452541,-0.044119325677163604,-0.035036286831826774,1.2613526567294426,"NelsonSiegelCurve(beta0=0.06010008050452541, beta1=-0.044119325677163604, beta2=-0.035036286831826774, tau=1.2613526567294426)"
210,2002-07-01,0.05966827556100834,-0.041971224617071964,-0.05210470905789073,1.4245858091354655,"NelsonSiegelCurve(beta0=0.05966827556100834, beta1=-0.041971224617071964, beta2=-0.05210470905789073, tau=1.4245858091354655)"
211,2002-08-01,0.05598077822142152,-0.03882432081930602,-0.04565822915419976,1.5862393032119433,"NelsonSiegelCurve(beta0=0.05598077822142152, beta1=-0.03882432081930602, beta2=-0.04565822915419976, tau=1.5862393032119433)"
212,2002-09-01,0.05487408991884185,-0.038469227158753706,-0.05242527511129417,1.9077760003432287,"NelsonSiegelCurve(beta0=0.05487408991884185, beta1=-0.038469227158753706, beta2=-0.05242527511129417, tau=1.9077760003432287)"
213,2002-10-01,0.05893377129170489,-0.04373701967750267,-0.056626895069742354,1.858227433307207,"NelsonSiegelCurve(beta0=0.05893377129170489, beta1=-0.04373701967750267, beta2=-0.056626895069742354, tau=1.858227433307207)"
214,2002-11-01,0.057122749989811115,-0.04513686281269687,-0.03914173316638907,1.602211484591008,"NelsonSiegelCurve(beta0=0.057122749989811115, beta1=-0.04513686281269687, beta2=-0.03914173316638907, tau=1.602211484591008)"
215,2002-12-01,0.055876220654898966,-0.04344362500035968,-0.049769792147396644,1.7897426773127738,"NelsonSiegelCurve(beta0=0.055876220654898966, beta1=-0.04344362500035968, beta2=-0.049769792147396644, tau=1.7897426773127738)"
216,2003-01-01,0.05543335361250143,-0.043565026991877656,-0.047878759016755326,1.5796716732526224,"NelsonSiegelCurve(beta0=0.05543335361250143, beta1=-0.043565026991877656, beta2=-0.047878759016755326, tau=1.5796716732526224)"
217,2003-02-01,0.05442706811966072,-0.041985616381896324,-0.05117984487798703,1.756056879916452,"NelsonSiegelCurve(beta0=0.05442706811966072, beta1=-0.041985616381896324, beta2=-0.05117984487798703, tau=1.756056879916452)"
218,2003-03-01,0.0561396353835857,-0.04426415762105361,-0.053710732272328136,1.7093414026934324,"NelsonSiegelCurve(beta0=0.0561396353835857, beta1=-0.04426415762105361, beta2=-0.053710732272328136, tau=1.7093414026934324)"
219,2003-04-01,0.05515567057653365,-0.04335168701259178,-0.0527227528309752,1.6159557446821402,"NelsonSiegelCurve(beta0=0.05515567057653365, beta1=-0.04335168701259178, beta2=-0.0527227528309752, tau=1.6159557446821402)"
220,2003-05-01,0.05171080230477013,-0.03971105116247376,-0.05310998979321421,1.882104296189685,"NelsonSiegelCurve(beta0=0.05171080230477013, beta1=-0.03971105116247376, beta2=-0.05310998979321421, tau=1.882104296189685)"
221,2003-06-01,0.053737439651531,-0.04470841288650006,-0.047237330470115385,1.9348940959326615,"NelsonSiegelCurve(beta0=0.053737439651531, beta1=-0.04470841288650006, beta2=-0.047237330470115385, tau=1.9348940959326615)"
222,2003-07-01,0.061077462049476186,-0.05192200206219574,-0.04943972403432122,1.5185805050199406,"NelsonSiegelCurve(beta0=0.061077462049476186, beta1=-0.05192200206219574, beta2=-0.04943972403432122, tau=1.5185805050199406)"
223,2003-08-01,0.057833037058766794,-0.048167280787805876,-0.04732587459507834,1.3026082159935468,"NelsonSiegelCurve(beta0=0.057833037058766794, beta1=-0.048167280787805876, beta2=-0.04732587459507834, tau=1.3026082159935468)"
224,2003-09-01,0.056412776649593745,-0.04712567484793583,-0.04829638264062222,1.7104114145156575,"NelsonSiegelCurve(beta0=0.056412776649593745, beta1=-0.04712567484793583, beta2=-0.04829638264062222, tau=1.7104114145156575)"
225,2003-10-01,0.05794801248836338,-0.04870981184192855,-0.043527236136720396,1.530271848450882,"NelsonSiegelCurve(beta0=0.05794801248836338, beta1=-0.04870981184192855, beta2=-0.043527236136720396, tau=1.530271848450882)"
226,2003-11-01,0.05662217178329706,-0.04782515208726465,-0.038386212305575484,1.418114208447801,"NelsonSiegelCurve(beta0=0.05662217178329706, beta1=-0.04782515208726465, beta2=-0.038386212305575484, tau=1.418114208447801)"
227,2003-12-01,0.05695770213934208,-0.048152057594649016,-0.04221718779849713,1.503778438584914,"NelsonSiegelCurve(beta0=0.05695770213934208, beta1=-0.048152057594649016, beta2=-0.04221718779849713, tau=1.503778438584914)"
228,2004-01-01,0.05569682336722715,-0.04739173044756937,-0.03772542784934569,1.5703689456049084,"NelsonSiegelCurve(beta0=0.05569682336722715, beta1=-0.04739173044756937, beta2=-0.03772542784934569, tau=1.5703689456049084)"
229,2004-02-01,0.054860188336048686,-0.0454607822953226,-0.04388764338360607,1.5919816426542783,"NelsonSiegelCurve(beta0=0.054860188336048686, beta1=-0.0454607822953226, beta2=-0.04388764338360607, tau=1.5919816426542783)"
230,2004-03-01,0.05462611949177756,-0.04510683069263015,-0.04370146166960244,1.7481258821262142,"NelsonSiegelCurve(beta0=0.05462611949177756, beta1=-0.04510683069263015, beta2=-0.04370146166960244, tau=1.7481258821262142)"
231,2004-04-01,0.05748607205719449,-0.04955448494746189,-0.028723089215988075,1.4286346473183467,"NelsonSiegelCurve(beta0=0.05748607205719449, beta1=-0.04955448494746189, beta2=-0.028723089215988075, tau=1.4286346473183467)"
232,2004-05-01,0.05788064710602769,-0.04910815235550441,-0.016798147082574242,1.5978853060536422,"NelsonSiegelCurve(beta0=0.05788064710602769, beta1=-0.04910815235550441, beta2=-0.016798147082574242, tau=1.5978853060536422)"
233,2004-06-01,0.05729717549346377,-0.045634408721681494,-0.013542431019140454,1.731801690923278,"NelsonSiegelCurve(beta0=0.05729717549346377, beta1=-0.045634408721681494, beta2=-0.013542431019140454, tau=1.731801690923278)"
234,2004-07-01,0.05639936563806892,-0.04336417233331063,-0.014519770807415091,1.8076534344639845,"NelsonSiegelCurve(beta0=0.05639936563806892, beta1=-0.04336417233331063, beta2=-0.014519770807415091, tau=1.8076534344639845)"
235,2004-08-01,0.05414167123918834,-0.03909986730533262,-0.02308793396741576,1.9313740322800155,"NelsonSiegelCurve(beta0=0.05414167123918834, beta1=-0.03909986730533262, beta2=-0.02308793396741576, tau=1.9313740322800155)"
236,2004-09-01,0.05300252777512087,-0.036893372371501004,-0.0164824234251977,2.0048381818411523,"NelsonSiegelCurve(beta0=0.05300252777512087, beta1=-0.036893372371501004, beta2=-0.0164824234251977, tau=2.0048381818411523)"
237,2004-10-01,0.052419102380885166,-0.0338614735530189,-0.022066351457265935,2.0143279204296842,"NelsonSiegelCurve(beta0=0.052419102380885166, beta1=-0.0338614735530189, beta2=-0.022066351457265935, tau=2.0143279204296842)"
238,2004-11-01,0.053548281953998175,-0.03209930792986438,-0.016376665860254512,1.8538194110193786,"NelsonSiegelCurve(beta0=0.053548281953998175, beta1=-0.03209930792986438, beta2=-0.016376665860254512, tau=1.8538194110193786)"
239,2004-12-01,0.05079003149006344,-0.029595071673413693,-0.009997888503639158,1.906052216911032,"NelsonSiegelCurve(beta0=0.05079003149006344, beta1=-0.029595071673413693, beta2=-0.009997888503639158, tau=1.906052216911032)"
240,2005-01-01,0.04682338235190026,-0.02378583224560988,-0.006725278628639198,1.4305967970390558,"NelsonSiegelCurve(beta0=0.04682338235190026, beta1=-0.02378583224560988, beta2=-0.006725278628639198, tau=1.4305967970390558)"
241,2005-02-01,0.04763315174909005,-0.02168468674694664,-0.008731229709203233,1.0636373657798686,"NelsonSiegelCurve(beta0=0.04763315174909005, beta1=-0.02168468674694664, beta2=-0.008731229709203233, tau=1.0636373657798686)"
242,2005-03-01,0.04825953156789276,-0.021979814371642113,-0.004805546789569636,1.0,"NelsonSiegelCurve(beta0=0.04825953156789276, beta1=-0.021979814371642113, beta2=-0.004805546789569636, tau=1.0)"
243,2005-04-01,0.0452679046158581,-0.017500965957012,-0.006488996462521348,1.0,"NelsonSiegelCurve(beta0=0.0452679046158581, beta1=-0.017500965957012, beta2=-0.006488996462521348, tau=1.0)"
244,2005-05-01,0.04313278949147009,-0.014314621175779633,-0.0061721271486519045,1.0,"NelsonSiegelCurve(beta0=0.04313278949147009, beta1=-0.014314621175779633, beta2=-0.0061721271486519045, tau=1.0)"
245,2005-06-01,0.041586156801363135,-0.011018624519073681,-0.0034440530142297006,1.0,"NelsonSiegelCurve(beta0=0.041586156801363135, beta1=-0.011018624519073681, beta2=-0.0034440530142297006, tau=1.0)"
246,2005-07-01,0.04432372951084534,-0.01139906747890808,0.0013510831683064182,1.0,"NelsonSiegelCurve(beta0=0.04432372951084534, beta1=-0.01139906747890808, beta2=0.0013510831683064182, tau=1.0)"
247,2005-08-01,0.04185824068521594,-0.006845311884727415,-0.0028621745087009445,1.0,"NelsonSiegelCurve(beta0=0.04185824068521594, beta1=-0.006845311884727415, beta2=-0.0028621745087009445, tau=1.0)"
248,2005-09-01,0.043985067472837015,-0.013856842502858176,0.003769389753898197,0.3347116938898653,"NelsonSiegelCurve(beta0=0.043985067472837015, beta1=-0.013856842502858176, beta2=0.003769389753898197, tau=0.3347116938898653)"
249,2005-10-01,0.046959828263370716,-0.008211665965183294,0.0016750456304276762,1.0,"NelsonSiegelCurve(beta0=0.046959828263370716, beta1=-0.008211665965183294, beta2=0.0016750456304276762, tau=1.0)"
250,2005-11-01,0.04639935301307608,-0.0063924090879429385,0.0007241791491132622,1.0,"NelsonSiegelCurve(beta0=0.04639935301307608, beta1=-0.0063924090879429385, beta2=0.0007241791491132622, tau=1.0)"
251,2005-12-01,0.04459647337515127,-0.003987652179459092,0.003549415829840145,1.0,"NelsonSiegelCurve(beta0=0.04459647337515127, beta1=-0.003987652179459092, beta2=0.003549415829840145, tau=1.0)"
252,2006-01-01,0.046251245427118205,-0.0015420687657224218,-0.0012969125617334442,1.0,"NelsonSiegelCurve(beta0=0.046251245427118205, beta1=-0.0015420687657224218, beta2=-0.0012969125617334442, tau=1.0)"
253,2006-02-01,0.04525232899830174,9.294507064111154e-05,0.00622531625349814,1.0,"NelsonSiegelCurve(beta0=0.04525232899830174, beta1=9.294507064111154e-05, beta2=0.00622531625349814, tau=1.0)"
254,2006-03-01,0.0493002174724366,-0.002674909056347375,0.00013999817931130963,1.0,"NelsonSiegelCurve(beta0=0.0493002174724366, beta1=-0.002674909056347375, beta2=0.00013999817931130963, tau=1.0)"
255,2006-04-01,0.05182329450944444,-0.004422028169418196,-0.003765974593876363,1.0,"NelsonSiegelCurve(beta0=0.05182329450944444, beta1=-0.004422028169418196, beta2=-0.003765974593876363, tau=1.0)"
256,2006-05-01,0.05199775376483661,-0.003538545085857338,0.00010738643989578484,1.0,"NelsonSiegelCurve(beta0=0.05199775376483661, beta1=-0.003538545085857338, beta2=0.00010738643989578484, tau=1.0)"
257,2006-06-01,0.05153131753622713,-0.01088901400008243,0.015074040058407866,0.177701238787489,"NelsonSiegelCurve(beta0=0.05153131753622713, beta1=-0.01088901400008243, beta2=0.015074040058407866, tau=0.177701238787489)"
258,2006-07-01,0.050485321744464205,0.0010087782892047445,-0.0036597035942825948,1.0,"NelsonSiegelCurve(beta0=0.050485321744464205, beta1=0.0010087782892047445, beta2=-0.0036597035942825948, tau=1.0)"
259,2006-08-01,0.048357072032680304,0.0038978335858351953,-0.007188781677267345,1.0,"NelsonSiegelCurve(beta0=0.048357072032680304, beta1=0.0038978335858351953, beta2=-0.007188781677267345, tau=1.0)"
260,2006-09-01,0.04678309781801442,0.0016620490741655817,-0.00015257722550174161,1.0,"NelsonSiegelCurve(beta0=0.04678309781801442, beta1=0.0016620490741655817, beta2=-0.00015257722550174161, tau=1.0)"
261,2006-10-01,0.046789942219353925,0.006155474633030941,-0.007610508808566777,1.0,"NelsonSiegelCurve(beta0=0.046789942219353925, beta1=0.006155474633030941, beta2=-0.007610508808566777, tau=1.0)"
262,2006-11-01,0.04521892781743287,0.007840133791853296,-0.007707641027478417,1.0,"NelsonSiegelCurve(beta0=0.04521892781743287, beta1=0.007840133791853296, beta2=-0.007707641027478417, tau=1.0)"
263,2006-12-01,0.04744225839873222,0.0022007247527657406,0.0003891296513343137,1.0,"NelsonSiegelCurve(beta0=0.04744225839873222, beta1=0.0022007247527657406, beta2=0.0003891296513343137, tau=1.0)"
264,2007-01-01,0.04881910457330566,0.002604496266242983,-0.0018114674757011384,1.0,"NelsonSiegelCurve(beta0=0.04881910457330566, beta1=0.002604496266242983, beta2=-0.0018114674757011384, tau=1.0)"
265,2007-02-01,0.04653334108112932,0.0073055472736288166,-0.010480228826534769,1.0,"NelsonSiegelCurve(beta0=0.04653334108112932, beta1=0.0073055472736288166, beta2=-0.010480228826534769, tau=1.0)"
266,2007-03-01,0.04875905631036468,0.0035914451511919092,-0.015625775498617222,1.342212869256855,"NelsonSiegelCurve(beta0=0.04875905631036468, beta1=0.0035914451511919092, beta2=-0.015625775498617222, tau=1.342212869256855)"
267,2007-04-01,0.04908080641141574,0.0010813336978028366,-0.013568764211253515,2.0134415908351,"NelsonSiegelCurve(beta0=0.04908080641141574, beta1=0.0010813336978028366, beta2=-0.013568764211253515, tau=2.0134415908351)"
268,2007-05-01,0.04975040006299602,-0.0017169381600380296,8.110066767542219e-05,1.0,"NelsonSiegelCurve(beta0=0.04975040006299602, beta1=-0.0017169381600380296, beta2=8.110066767542219e-05, tau=1.0)"
269,2007-06-01,0.05077236493773713,-0.005197641355552632,0.002684700489535708,1.0,"NelsonSiegelCurve(beta0=0.05077236493773713, beta1=-0.005197641355552632, beta2=0.002684700489535708, tau=1.0)"
270,2007-07-01,0.04992678868821036,0.0022914004584509593,-0.01757364401860671,1.2531190920128445,"NelsonSiegelCurve(beta0=0.04992678868821036, beta1=0.0022914004584509593, beta2=-0.01757364401860671, tau=1.2531190920128445)"
271,2007-08-01,0.0496334999414293,-0.008409258632014497,-0.012516992702914663,1.8852123886881045,"NelsonSiegelCurve(beta0=0.0496334999414293, beta1=-0.008409258632014497, beta2=-0.012516992702914663, tau=1.8852123886881045)"
272,2007-09-01,0.049688793254952866,-0.012106892371248564,-0.008800206673131453,1.8251630437427382,"NelsonSiegelCurve(beta0=0.049688793254952866, beta1=-0.012106892371248564, beta2=-0.008800206673131453, tau=1.8251630437427382)"
273,2007-10-01,0.048762243396156014,-0.007699484700342863,-0.018317858892642803,1.457330834603866,"NelsonSiegelCurve(beta0=0.048762243396156014, beta1=-0.007699484700342863, beta2=-0.018317858892642803, tau=1.457330834603866)"
274,2007-11-01,0.047368910931431765,-0.011683002989775114,-0.03554309427350397,1.6784138864708773,"NelsonSiegelCurve(beta0=0.047368910931431765, beta1=-0.011683002989775114, beta2=-0.03554309427350397, tau=1.6784138864708773)"
275,2007-12-01,0.04808411952201203,-0.015520376386923093,-0.025923198514719404,2.0358335085293477,"NelsonSiegelCurve(beta0=0.04808411952201203, beta1=-0.015520376386923093, beta2=-0.025923198514719404, tau=2.0358335085293477)"
276,2008-01-01,0.04836234928970321,-0.029377705351602848,-0.030953444718077053,2.031870851876733,"NelsonSiegelCurve(beta0=0.04836234928970321, beta1=-0.029377705351602848, beta2=-0.030953444718077053, tau=2.031870851876733)"
277,2008-02-01,0.05001363490873948,-0.028813549028635844,-0.05792256143369806,1.730369748478018,"NelsonSiegelCurve(beta0=0.05001363490873948, beta1=-0.028813549028635844, beta2=-0.05792256143369806, tau=1.730369748478018)"
278,2008-03-01,0.048906395037018754,-0.03484673533743314,-0.040992902866080635,1.9599972025904495,"NelsonSiegelCurve(beta0=0.048906395037018754, beta1=-0.03484673533743314, beta2=-0.040992902866080635, tau=1.9599972025904495)"
279,2008-04-01,0.04848691304134248,-0.03543321637239418,-0.017129166899673906,1.9587613010670895,"NelsonSiegelCurve(beta0=0.04848691304134248, beta1=-0.03543321637239418, beta2=-0.017129166899673906, tau=1.9587613010670895)"
280,2008-05-01,0.05058110016230067,-0.031608483490591234,-0.02247298331323792,1.7181710087754372,"NelsonSiegelCurve(beta0=0.05058110016230067, beta1=-0.031608483490591234, beta2=-0.02247298331323792, tau=1.7181710087754372)"
281,2008-06-01,0.048284826765581025,-0.03049874695146894,-0.013325281229214428,1.8405435774076597,"NelsonSiegelCurve(beta0=0.048284826765581025, beta1=-0.03049874695146894, beta2=-0.013325281229214428, tau=1.8405435774076597)"
282,2008-07-01,0.049249986785514364,-0.033052295505508686,-0.01531614929364506,1.8896253645512822,"NelsonSiegelCurve(beta0=0.049249986785514364, beta1=-0.033052295505508686, beta2=-0.01531614929364506, tau=1.8896253645512822)"
283,2008-08-01,0.0480747509764761,-0.03091603732369355,-0.020934175476972374,1.8605352728410065,"NelsonSiegelCurve(beta0=0.0480747509764761, beta1=-0.03091603732369355, beta2=-0.020934175476972374, tau=1.8605352728410065)"
284,2008-09-01,0.047581162023771745,-0.0370907877149547,-0.018333360316139552,1.765636824046641,"NelsonSiegelCurve(beta0=0.047581162023771745, beta1=-0.0370907877149547, beta2=-0.018333360316139552, tau=1.765636824046641)"
285,2008-10-01,0.050582015392966105,-0.04710550505214284,-0.023478002973828096,1.7621914822143658,"NelsonSiegelCurve(beta0=0.050582015392966105, beta1=-0.04710550505214284, beta2=-0.023478002973828096, tau=1.7621914822143658)"
286,2008-11-01,0.040269415020364345,-0.039484249675182846,-0.02071913495865317,1.952470205319774,"NelsonSiegelCurve(beta0=0.040269415020364345, beta1=-0.039484249675182846, beta2=-0.02071913495865317, tau=1.952470205319774)"
287,2008-12-01,0.03200551285537561,-0.030908667130402287,-0.025703630093869632,1.6178838021968078,"NelsonSiegelCurve(beta0=0.03200551285537561, beta1=-0.030908667130402287, beta2=-0.025703630093869632, tau=1.6178838021968078)"
